Game,Date,Round,Home.Team,Home.Goals,Home.Behinds,Home.Points,Away.Team,Away.Goals,Away.Behinds,Away.Points,Venue,Margin,Season,Round.Type,Round.Number,seas_rnd,First.Game,round.name,Finals,status,Home.Venue.Exp,Away.Venue.Exp,Home.Interstate,Away.Interstate,Home.Factor,Away.Factor,Home.ELO_pre,Away.ELO_pre,Home.ELO,Away.ELO,Probability,Prediction
84,1898-06-11,6,St Kilda,5,4,34,Collingwood,10,8,68,Junction Oval,-34,1898,Regular,6,1898.6,FALSE,NA,NA,NA,11,2,FALSE,FALSE,1,0,1471.3827847266016,1500.3395781240333,1469.2243846469355,1502.4979782036994,0.32071323620596137,-18
85,1898-06-11,6,Geelong,4,7,31,Essendon,3,6,24,Corio Oval,7,1898,Regular,6,1898.6,FALSE,NA,NA,NA,12,3,FALSE,FALSE,1,0,1510.6446325815284,1522.0590420590122,1514.219629376726,1518.4840452638146,0.46879691007464624,-3
86,1898-06-11,6,Melbourne,1,7,13,Sydney,2,3,15,M.C.G.,-2,1898,Regular,6,1898.6,FALSE,NA,NA,NA,12,2,FALSE,TRUE,1,0,1505.7098290669362,1501.4035597572745,1501.363269479395,1505.7501193448156,0.6458483785350838,16
87,1898-06-18,7,Carlton,5,13,43,St Kilda,5,3,33,Princes Park,10,1898,Regular,7,1898.7,FALSE,NA,NA,NA,10,2,FALSE,FALSE,1,0,1481.091591495793,1469.2243846469355,1483.0931552073205,1467.222820935408,0.7025908303822535,22
88,1898-06-18,7,Collingwood,5,10,40,Essendon,3,2,20,Victoria Park,20,1898,Regular,7,1898.7,FALSE,NA,NA,NA,10,2,FALSE,FALSE,1,0,1502.4979782036994,1518.4840452638146,1506.2888204048763,1514.6932030626376,0.4367247843719253,-6
89,1898-06-18,7,Sydney,7,9,51,Fitzroy,2,10,22,Lake Oval,29,1898,Regular,7,1898.7,FALSE,NA,NA,NA,10,2,TRUE,FALSE,1,0,1505.7501193448156,1507.368982188821,1508.5809013230728,1504.538200210564,0.5793786064996764,9
90,1898-06-18,7,Melbourne,9,5,59,Geelong,5,9,39,M.C.G.,20,1898,Regular,7,1898.7,FALSE,NA,NA,NA,13,2,FALSE,FALSE,1,0,1501.363269479395,1514.219629376726,1504.8401469770822,1510.742751879039,0.4833763004922599,-1
91,1898-06-25,8,Sydney,6,8,44,Carlton,1,6,12,Lake Oval,32,1898,Regular,8,1898.8,FALSE,NA,NA,NA,11,2,TRUE,FALSE,1,0,1508.5809013230728,1483.0931552073205,1509.8833042039223,1481.790752326471,0.80647802661968,36
92,1898-06-25,8,Geelong,6,5,41,Collingwood,2,10,22,Corio Oval,19,1898,Regular,8,1898.8,FALSE,NA,NA,NA,13,2,FALSE,FALSE,1,0,1510.742751879039,1506.2888204048763,1513.0877700371113,1503.943802246804,0.6515574802269899,16
93,1898-06-25,8,Fitzroy,2,4,16,Essendon,8,11,59,Brunswick St,-43,1898,Regular,8,1898.8,FALSE,NA,NA,NA,11,2,FALSE,FALSE,1,0,1504.538200210564,1514.6932030626376,1501.1705492143433,1518.0608540588582,0.5003939073136275,1
94,1898-06-25,8,Melbourne,5,15,45,St Kilda,3,3,21,M.C.G.,24,1898,Regular,8,1898.8,FALSE,NA,NA,NA,14,2,FALSE,FALSE,1,0,1504.8401469770822,1467.222820935408,1505.6637123285636,1466.3992555839266,0.8776277338066142,50
95,1898-07-09,9,Carlton,4,4,28,Melbourne,3,10,28,Princes Park,0,1898,Regular,9,1898.9,FALSE,NA,NA,NA,11,1,FALSE,FALSE,1,0,1481.790752326471,1505.6637123285636,1482.4246961190065,1505.029768536028,0.4058032997718219,-9
96,1898-07-09,9,Collingwood,4,11,35,Fitzroy,3,5,23,Victoria Park,12,1898,Regular,9,1898.9,FALSE,NA,NA,NA,11,2,FALSE,FALSE,1,0,1503.943802246804,1501.1705492143433,1506.4551346935284,1498.6592167676188,0.6268451044985915,13
97,1898-07-09,9,Essendon,7,12,54,Sydney,4,6,30,East Melbourne,24,1898,Regular,9,1898.9,FALSE,NA,NA,NA,11,2,FALSE,TRUE,1,0,1518.0608540588582,1509.8833042039223,1520.2422170278987,1507.7019412348818,0.6758747445705178,19
98,1898-07-09,9,St Kilda,3,7,25,Geelong,13,15,93,Junction Oval,-68,1898,Regular,9,1898.9,FALSE,NA,NA,NA,12,2,FALSE,FALSE,1,0,1466.3992555839266,1513.0877700371113,1465.1090625321767,1514.3779630888612,0.19170773428676519,-35
99,1898-07-16,10,Essendon,10,17,77,Carlton,1,3,9,East Melbourne,68,1898,Regular,10,1898.10,FALSE,NA,NA,NA,12,2,FALSE,FALSE,1,0,1520.2422170278987,1482.4246961190065,1521.0868740076469,1481.5800391392584,0.8744937622959711,49
100,1898-07-16,10,Collingwood,8,11,59,Melbourne,1,5,11,Victoria Park,48,1898,Regular,10,1898.10,FALSE,NA,NA,NA,12,2,FALSE,FALSE,1,0,1506.4551346935284,1505.029768536028,1509.0187923387175,1502.466110890839,0.6190701864503636,13
101,1898-07-16,10,Fitzroy,9,13,67,St Kilda,3,1,19,Brunswick St,48,1898,Regular,10,1898.10,FALSE,NA,NA,NA,12,2,FALSE,FALSE,1,0,1498.6592167676188,1465.1090625321767,1499.6382187375532,1464.1300605622423,0.854531653798744,45
102,1898-07-16,10,Sydney,1,3,9,Geelong,3,11,29,Lake Oval,-20,1898,Regular,10,1898.10,FALSE,NA,NA,NA,12,2,TRUE,FALSE,1,0,1507.7019412348818,1514.3779630888612,1504.0657263254773,1518.0141779982657,0.540299392184929,5
103,1898-07-23,11,Geelong,8,10,58,Carlton,5,2,32,Corio Oval,26,1898,Regular,11,1898.11,FALSE,NA,NA,NA,14,2,FALSE,FALSE,1,0,1518.0141779982657,1481.5800391392584,1518.8725667607102,1480.7216503768138,0.8724533785372205,49
104,1898-07-23,11,Collingwood,10,13,73,Sydney,1,7,13,Victoria Park,60,1898,Regular,11,1898.11,FALSE,NA,NA,NA,13,2,FALSE,TRUE,1,0,1509.0187923387175,1504.0657263254773,1511.3333981434062,1501.7511205207886,0.6560764034637836,17
105,1898-07-23,11,St Kilda,1,9,15,Essendon,10,11,71,Junction Oval,-56,1898,Regular,11,1898.11,FALSE,NA,NA,NA,13,2,FALSE,FALSE,1,0,1464.1300605622423,1521.0868740076469,1463.2001477979115,1522.0167867719776,0.1381742591873284,-45
106,1898-07-23,11,Melbourne,5,3,33,Fitzroy,7,8,50,M.C.G.,-17,1898,Regular,11,1898.11,FALSE,NA,NA,NA,15,2,FALSE,FALSE,1,0,1502.466110890839,1499.6382187375532,1498.1284240260957,1503.9759056022965,0.6445299947612755,15
107,1898-07-30,12,Carlton,1,4,10,Collingwood,3,11,29,Princes Park,-19,1898,Regular,12,1898.12,FALSE,NA,NA,NA,12,2,FALSE,FALSE,1,0,1480.7216503768138,1511.3333981434062,1478.6292443023924,1513.4258042178276,0.31090729189025523,-19
108,1898-07-30,12,Melbourne,2,8,20,Essendon,11,9,75,M.C.G.,-55,1898,Regular,12,1898.12,FALSE,NA,NA,NA,16,3,FALSE,FALSE,1,0,1498.1284240260957,1522.0167867719776,1495.6741444578142,1524.471066340259,0.36467749900169394,-13
109,1898-07-30,12,Fitzroy,5,9,39,Geelong,4,6,30,Brunswick St,9,1898,Regular,12,1898.12,FALSE,NA,NA,NA,13,3,FALSE,FALSE,1,0,1503.9759056022965,1518.8725667607102,1507.7512650936396,1515.0972072693671,0.439025335610248,-6
110,1898-07-30,12,Sydney,12,15,87,St Kilda,3,6,24,Lake Oval,63,1898,Regular,12,1898.12,FALSE,NA,NA,NA,13,2,TRUE,FALSE,1,0,1501.7511205207886,1463.2001477979115,1502.5606101386982,1462.390658180002,0.8797192246791211,50
111,1898-08-13,13,Carlton,3,4,22,Fitzroy,8,6,54,Princes Park,-32,1898,Regular,13,1898.13,FALSE,NA,NA,NA,13,2,FALSE,FALSE,1,0,1478.6292443023924,1507.7512650936396,1476.4216574712063,1509.9588519248257,0.3280218174124745,-17
112,1898-08-13,13,Collingwood,8,17,65,St Kilda,1,0,6,Victoria Park,59,1898,Regular,13,1898.13,FALSE,NA,NA,NA,14,2,FALSE,FALSE,1,0,1513.4258042178276,1462.390658180002,1513.9330990963733,1461.8833633014563,0.9246218605429749,63
113,1898-08-13,13,Essendon,7,13,55,Geelong,5,7,37,East Melbourne,18,1898,Regular,13,1898.13,FALSE,NA,NA,NA,13,3,FALSE,FALSE,1,0,1524.471066340259,1515.0972072693671,1526.6659788486309,1512.9022947609953,0.6738614400636375,19
114,1898-08-13,13,Sydney,6,7,43,Melbourne,5,8,38,Lake Oval,5,1898,Regular,13,1898.13,FALSE,NA,NA,NA,14,3,TRUE,FALSE,1,0,1502.5606101386982,1495.6741444578142,1504.8781394989735,1493.356615097539,0.6556419969873185,17
115,1898-08-20,14,St Kilda,8,7,55,Carlton,10,9,69,Junction Oval,-14,1898,Regular,14,1898.14,FALSE,NA,NA,NA,14,2,FALSE,FALSE,1,0,1461.8833633014563,1476.4216574712063,1458.7134322235302,1479.5915885491324,0.47101501900833553,-2
116,1898-08-20,14,Essendon,2,13,25,Collingwood,7,14,56,East Melbourne,-31,1898,Regular,14,1898.14,FALSE,NA,NA,NA,14,3,FALSE,FALSE,1,0,1526.6659788486309,1513.9330990963733,1521.9121493191028,1518.6869286259014,0.7063639716980877,22
117,1898-08-20,14,Fitzroy,9,11,65,Sydney,1,4,10,Brunswick St,55,1898,Regular,14,1898.14,FALSE,NA,NA,NA,14,2,FALSE,TRUE,1,0,1509.9588519248257,1504.8781394989735,1512.2389098893339,1502.5980815344653,0.6612098121087565,17
118,1898-08-20,14,Geelong,7,9,51,Melbourne,2,7,19,Corio Oval,32,1898,Regular,14,1898.14,FALSE,NA,NA,NA,15,2,FALSE,FALSE,1,0,1512.9022947609953,1493.356615097539,1514.385060563458,1491.8738492950763,0.7796781868554703,32
119,1898-08-27,15,Essendon,9,21,75,Carlton,1,2,8,East Melbourne,67,1898,Regular,15,1898.15,FALSE,NA,NA,NA,15,3,FALSE,FALSE,1,0,1521.9121493191028,1479.5915885491324,1522.6610189258688,1478.8427189423664,0.8887266557554254,52
120,1898-08-27,15,St Kilda,4,3,27,Collingwood,14,19,103,Junction Oval,-76,1898,Regular,15,1898.15,FALSE,NA,NA,NA,15,3,FALSE,FALSE,1,0,1458.7134322235302,1518.6869286259014,1457.9210100840817,1519.4793507653499,0.11774474583188484,-50
121,1898-08-27,15,Sydney,5,3,33,Fitzroy,6,11,47,Lake Oval,-14,1898,Regular,15,1898.15,FALSE,NA,NA,NA,15,3,TRUE,FALSE,1,0,1502.5980815344653,1512.2389098893339,1499.2341845570977,1515.6028068667015,0.4998361036207441,-0
122,1898-08-27,15,Geelong,11,12,78,Melbourne,2,4,16,Corio Oval,62,1898,Regular,15,1898.15,FALSE,NA,NA,NA,16,3,FALSE,FALSE,1,0,1514.385060563458,1491.8738492950763,1515.8254131987944,1490.4334966597398,0.7859802919262475,33
123,1898-09-03,16,Fitzroy,12,18,90,Carlton,1,1,7,Brunswick St,83,1898,Regular,16,1898.16,FALSE,NA,NA,NA,15,3,FALSE,FALSE,1,0,1515.6028068667015,1478.8427189423664,1516.5129877833697,1477.9325380256982,0.864757664685247,47
124,1898-09-03,16,Collingwood,6,9,45,Geelong,4,6,30,Victoria Park,15,1898,Regular,16,1898.16,FALSE,NA,NA,NA,15,3,FALSE,FALSE,1,0,1519.4793507653499,1515.8254131987944,1521.971148032746,1513.3336159313983,0.6297478057361049,14
125,1898-09-03,16,Sydney,3,6,24,Essendon,5,11,41,Lake Oval,-17,1898,Regular,16,1898.16,FALSE,NA,NA,NA,16,4,TRUE,FALSE,1,0,1499.2341845570977,1522.6610189258688,1496.8578697402052,1525.0373337427613,0.35309284054866635,-15
126,1898-09-03,16,St Kilda,2,5,17,Melbourne,5,8,38,Junction Oval,-21,1898,Regular,16,1898.16,FALSE,NA,NA,NA,16,3,FALSE,FALSE,1,0,1457.9210100840817,1490.4334966597398,1455.975816823174,1492.3786899206475,0.28903317398332595,-22
127,1898-09-10,17,Sydney,6,11,47,Carlton,3,4,22,Lake Oval,25,1898,Regular,17,1898.17,FALSE,NA,NA,NA,17,3,TRUE,FALSE,1,0,1496.8578697402052,1477.9325380256982,1498.4495573653219,1476.3408504005815,0.7634936664016695,30
128,1898-09-10,17,Collingwood,7,13,55,Melbourne,6,5,41,Victoria Park,14,1898,Regular,17,1898.17,FALSE,NA,NA,NA,16,3,FALSE,FALSE,1,0,1521.971148032746,1492.3786899206475,1523.1166862374807,1491.2331517159128,0.8297862994450749,40
129,1898-09-10,17,Fitzroy,5,15,45,Essendon,2,4,16,Brunswick St,29,1898,Regular,17,1898.17,FALSE,NA,NA,NA,16,3,FALSE,FALSE,1,0,1516.5129877833697,1525.0373337427613,1519.7780071913178,1521.7723143348132,0.514855957214256,2
130,1898-09-10,17,Geelong,14,18,102,St Kilda,4,3,27,Corio Oval,75,1898,Regular,17,1898.17,FALSE,NA,NA,NA,17,3,FALSE,FALSE,1,0,1513.3336159313983,1455.975816823174,1513.7537765107677,1455.5556562438046,0.9375690075231208,68
131,1898-09-17,18,Collingwood,1,5,11,Fitzroy,2,10,22,Brunswick St,-11,1898,Finals,18,1898.18,FALSE,NA,NA,NA,3,17,FALSE,FALSE,1,0,1523.1166862374807,1519.7780071913178,1522.091964324113,1520.8027291046856,0.43011807883068803,-7
132,1898-09-24,19,Essendon,3,5,23,Fitzroy,5,8,38,Junction Oval,-15,1898,Finals,19,1898.19,FALSE,NA,NA,NA,3,3,FALSE,FALSE,1,0,1521.7723143348132,1520.8027291046856,1520.5580076373813,1522.0170358021176,0.5096946371470814,1
133,1899-05-13,1,Sydney,10,13,73,Carlton,2,6,18,Lake Oval,55,1899,Regular,1,1899.1,TRUE,NA,NA,NA,18,4,TRUE,FALSE,1,0,1499.0402760091342,1485.35498639796,1500.9756613432023,1483.4196010638918,0.7124241702721991,23
134,1899-05-13,1,Geelong,8,6,54,Collingwood,3,9,27,Corio Oval,27,1899,Regular,1,1899.1,TRUE,NA,NA,NA,18,3,FALSE,FALSE,1,0,1508.5135876601653,1513.6749259166259,1511.506374247023,1510.6821393297682,0.5553065992782011,6
135,1899-05-13,1,Fitzroy,6,11,47,Essendon,0,9,9,Brunswick St,38,1899,Regular,1,1899.1,TRUE,NA,NA,NA,18,4,FALSE,FALSE,1,0,1513.6285451615108,1512.725406727539,1516.3360080213338,1510.017943867716,0.5977023982432372,10
136,1899-05-13,1,Melbourne,16,20,116,St Kilda,3,5,23,M.C.G.,93,1899,Regular,1,1899.1,TRUE,NA,NA,NA,17,3,FALSE,FALSE,1,0,1494.57332091215,1472.488951214915,1496.0165877086974,1471.0456844183675,0.7855472813450866,33
137,1899-05-20,2,Carlton,1,5,11,Geelong,5,6,36,Princes Park,-25,1899,Regular,2,1899.2,FALSE,NA,NA,NA,14,3,FALSE,FALSE,1,0,1483.4196010638918,1511.506374247023,1481.2677941356242,1513.6581811752906,0.31973357032209637,-18
138,1899-05-20,2,Collingwood,4,3,27,Melbourne,7,12,54,Victoria Park,-27,1899,Regular,2,1899.2,FALSE,NA,NA,NA,17,4,FALSE,FALSE,1,0,1510.6821393297682,1496.0165877086974,1505.852504107345,1500.8462229311206,0.7176278190821807,24
139,1899-05-20,2,St Kilda,3,2,20,Essendon,8,18,66,Junction Oval,-46,1899,Regular,2,1899.2,FALSE,NA,NA,NA,17,4,FALSE,FALSE,1,0,1471.0456844183675,1510.017943867716,1469.5031130182103,1511.5605152678731,0.2292082318212879,-30
140,1899-05-20,2,Sydney,5,8,38,Fitzroy,6,6,42,Lake Oval,-4,1899,Regular,2,1899.2,FALSE,NA,NA,NA,19,4,TRUE,FALSE,1,0,1500.9756613432023,1516.3360080213338,1498.0153627797415,1519.2963065847946,0.43986605697783515,-6
141,1899-05-24,3,Collingwood,13,9,87,St Kilda,2,6,18,Victoria Park,69,1899,Regular,3,1899.3,FALSE,NA,NA,NA,18,3,FALSE,FALSE,1,0,1505.852504107345,1469.5031130182103,1506.7415006738152,1468.6141164517403,0.8679054136002992,48
142,1899-05-24,3,Carlton,3,1,19,Melbourne,6,9,45,Princes Park,-26,1899,Regular,3,1899.3,FALSE,NA,NA,NA,15,2,FALSE,FALSE,1,0,1481.2677941356242,1500.8462229311206,1478.405720859514,1503.7082962072307,0.425270917698395,-7
143,1899-05-24,3,Essendon,1,9,15,Sydney,0,9,9,East Melbourne,6,1899,Regular,3,1899.3,FALSE,NA,NA,NA,16,3,FALSE,TRUE,1,0,1511.5605152678731,1498.0153627797415,1513.4479563958123,1496.1279216518024,0.7195481236345962,24
144,1899-05-24,3,Geelong,0,8,8,Fitzroy,4,8,32,Corio Oval,-24,1899,Regular,3,1899.3,FALSE,NA,NA,NA,19,3,FALSE,FALSE,1,0,1513.6581811752906,1519.2963065847946,1509.931173032289,1523.023314727796,0.5537902144133043,6
145,1899-05-27,4,Essendon,6,12,48,Carlton,1,3,9,East Melbourne,39,1899,Regular,4,1899.4,FALSE,NA,NA,NA,17,4,FALSE,FALSE,1,0,1513.4479563958123,1478.405720859514,1514.4461893796313,1477.407487875695,0.8516741480209575,44
146,1899-05-27,4,Sydney,3,4,22,Collingwood,3,11,29,Lake Oval,-7,1899,Regular,4,1899.4,FALSE,NA,NA,NA,20,3,TRUE,FALSE,1,0,1496.1279216518024,1506.7415006738152,1492.713715501287,1510.1557068243305,0.5073114636724076,1
147,1899-05-27,4,Fitzroy,7,14,56,St Kilda,5,3,33,Brunswick St,23,1899,Regular,4,1899.4,FALSE,NA,NA,NA,19,3,FALSE,FALSE,1,0,1523.023314727796,1468.6141164517403,1523.4809271898855,1468.156503989651,0.932004091814343,66
148,1899-05-27,4,Melbourne,4,8,32,Geelong,4,3,27,M.C.G.,5,1899,Regular,4,1899.4,FALSE,NA,NA,NA,18,3,FALSE,FALSE,1,0,1503.7082962072307,1509.931173032289,1506.7718056926728,1506.8676635468469,0.5447979962195886,5
149,1899-06-03,5,Carlton,3,3,21,Collingwood,7,10,52,Princes Park,-31,1899,Regular,5,1899.5,FALSE,NA,NA,NA,16,3,FALSE,FALSE,1,0,1477.407487875695,1510.1557068243305,1475.475309041164,1512.0878856588615,0.2870993810595805,-22
150,1899-06-03,5,Geelong,3,10,28,Essendon,3,6,24,Corio Oval,4,1899,Regular,5,1899.5,FALSE,NA,NA,NA,20,4,FALSE,FALSE,1,0,1506.8676635468469,1514.4461893796313,1510.0950504032814,1511.2188025231967,0.5204477182118024,3
151,1899-06-03,5,Melbourne,4,11,35,Fitzroy,3,6,24,M.C.G.,11,1899,Regular,5,1899.5,FALSE,NA,NA,NA,19,3,FALSE,FALSE,1,0,1506.7718056926728,1523.4809271898855,1510.5168409821656,1519.7358919003927,0.443531160550843,-5
152,1899-06-03,5,St Kilda,4,9,33,Sydney,10,10,70,Junction Oval,-37,1899,Regular,5,1899.5,FALSE,NA,NA,NA,18,3,FALSE,TRUE,1,0,1468.156503989651,1492.713715501287,1465.7000102359927,1495.1702092549451,0.3650065012865074,-13
153,1899-06-10,6,St Kilda,4,5,29,Carlton,4,7,31,Junction Oval,-2,1899,Regular,6,1899.6,FALSE,NA,NA,NA,19,3,FALSE,FALSE,1,0,1465.7000102359927,1475.475309041164,1462.250045573679,1478.9252737034778,0.5126247640882228,2
154,1899-06-10,6,Collingwood,1,7,13,Fitzroy,5,5,35,Victoria Park,-22,1899,Regular,6,1899.6,FALSE,NA,NA,NA,19,3,FALSE,FALSE,1,0,1512.0878856588615,1519.7358919003927,1508.495085099028,1523.3286924602262,0.5338485230064469,4
155,1899-06-10,6,Essendon,4,6,30,Melbourne,1,10,16,East Melbourne,14,1899,Regular,6,1899.6,FALSE,NA,NA,NA,18,3,FALSE,FALSE,1,0,1511.2188025231967,1510.5168409821656,1513.8285398740945,1507.9071036312678,0.6122232762410302,12
156,1899-06-10,6,Sydney,5,5,35,Geelong,3,1,19,Lake Oval,16,1899,Regular,6,1899.6,FALSE,NA,NA,NA,21,3,TRUE,FALSE,1,0,1495.1702092549451,1510.0950504032814,1498.7561932357046,1506.509066422522,0.4671643416404812,-3
157,1899-06-17,7,Fitzroy,5,15,45,Carlton,1,7,13,Brunswick St,32,1899,Regular,7,1899.7,FALSE,NA,NA,NA,20,4,FALSE,FALSE,1,0,1523.3286924602262,1478.9252737034778,1524.023882560963,1478.230083602741,0.8967028082114537,55
158,1899-06-17,7,Collingwood,6,12,48,Essendon,4,4,28,Victoria Park,20,1899,Regular,7,1899.7,FALSE,NA,NA,NA,20,3,FALSE,FALSE,1,0,1508.495085099028,1513.8285398740945,1511.4574611083517,1510.866163864771,0.5598252586443344,7
159,1899-06-17,7,St Kilda,3,13,31,Geelong,12,6,78,Junction Oval,-47,1899,Regular,7,1899.7,FALSE,NA,NA,NA,20,3,FALSE,FALSE,1,0,1462.250045573679,1506.509066422522,1460.827393790818,1507.931718205383,0.2113895665469723,-32
160,1899-06-17,7,Melbourne,7,8,50,Sydney,6,7,43,M.C.G.,7,1899,Regular,7,1899.7,FALSE,NA,NA,NA,20,3,FALSE,TRUE,1,0,1507.9071036312678,1498.7561932357046,1509.9651394795974,1496.698157387375,0.6941997253596551,21
161,1899-06-24,8,Carlton,3,6,24,Sydney,0,5,5,Princes Park,19,1899,Regular,8,1899.8,FALSE,NA,NA,NA,17,3,FALSE,TRUE,1,0,1478.230083602741,1496.698157387375,1482.1351769699284,1492.7930640201876,0.4197483852618891,-8
162,1899-06-24,8,Collingwood,2,8,20,Geelong,9,7,61,Victoria Park,-41,1899,Regular,8,1899.8,FALSE,NA,NA,NA,21,4,FALSE,FALSE,1,0,1511.4574611083517,1507.931718205383,1507.2090001012148,1512.18017921252,0.6312720664393794,14
163,1899-06-24,8,Essendon,6,15,51,Fitzroy,10,3,63,East Melbourne,-12,1899,Regular,8,1899.8,FALSE,NA,NA,NA,19,3,FALSE,FALSE,1,0,1510.866163864771,1524.023882560963,1507.6437325997542,1527.2463138259798,0.4788159383382985,-2
164,1899-06-24,8,St Kilda,2,8,20,Melbourne,5,7,37,Junction Oval,-17,1899,Regular,8,1899.8,FALSE,NA,NA,NA,21,4,FALSE,FALSE,1,0,1460.827393790818,1509.9651394795974,1459.6672849379304,1511.125248332485,0.17237872999815584,-39
165,1899-07-08,9,Geelong,9,9,63,Carlton,5,3,33,Corio Oval,30,1899,Regular,9,1899.9,FALSE,NA,NA,NA,21,3,FALSE,FALSE,1,0,1512.18017921252,1482.1351769699284,1513.248833179348,1481.0665230031004,0.8412104061176966,42
166,1899-07-08,9,Melbourne,1,7,13,Collingwood,3,3,21,M.C.G.,-8,1899,Regular,9,1899.9,FALSE,NA,NA,NA,21,5,FALSE,FALSE,1,0,1511.125248332485,1507.2090001012148,1506.9362201639203,1511.3980282697794,0.6224410354479365,13
167,1899-07-08,9,Essendon,11,19,85,St Kilda,1,0,6,East Melbourne,79,1899,Regular,9,1899.9,FALSE,NA,NA,NA,20,3,FALSE,FALSE,1,0,1507.6437325997542,1459.6672849379304,1508.2175772540772,1459.0934402836074,0.9147333351674406,60
168,1899-07-08,9,Fitzroy,9,8,62,Sydney,4,5,29,Brunswick St,33,1899,Regular,9,1899.9,FALSE,NA,NA,NA,21,3,FALSE,TRUE,1,0,1527.2463138259798,1492.7930640201876,1528.165813953581,1491.8735638925864,0.8633729379492998,47
169,1899-07-15,10,Melbourne,7,12,54,Carlton,3,4,22,M.C.G.,32,1899,Regular,10,1899.10,FALSE,NA,NA,NA,22,4,FALSE,FALSE,1,0,1506.9362201639203,1481.0665230031004,1508.2226507106857,1479.780092456335,0.8088513303469147,37
170,1899-07-15,10,St Kilda,1,5,11,Collingwood,13,16,94,Junction Oval,-83,1899,Regular,10,1899.10,FALSE,NA,NA,NA,22,4,FALSE,FALSE,1,0,1459.0934402836074,1511.3980282697794,1458.0401098899677,1512.4513586634191,0.15651268850516598,-42
171,1899-07-15,10,Sydney,5,5,35,Essendon,7,9,51,Lake Oval,-16,1899,Regular,10,1899.10,FALSE,NA,NA,NA,22,5,TRUE,FALSE,1,0,1491.8735638925864,1508.2175772540772,1489.0085102480252,1511.0826308986384,0.42571376590804655,-7
172,1899-07-15,10,Fitzroy,3,5,23,Geelong,8,10,58,Brunswick St,-35,1899,Regular,10,1899.10,FALSE,NA,NA,NA,22,4,FALSE,FALSE,1,0,1528.165813953581,1513.248833179348,1523.2399009758697,1518.1747461570592,0.7319335776688279,26
173,1899-07-22,11,Carlton,3,8,26,Essendon,8,9,57,Princes Park,-31,1899,Regular,11,1899.11,FALSE,NA,NA,NA,18,3,FALSE,FALSE,1,0,1479.780092456335,1511.0826308986384,1477.7273177753632,1513.1354055796103,0.3050185261473832,-20
174,1899-07-22,11,Collingwood,5,9,39,Sydney,5,6,36,Victoria Park,3,1899,Regular,11,1899.11,FALSE,NA,NA,NA,22,3,FALSE,TRUE,1,0,1512.4513586634191,1489.0085102480252,1513.7674519622417,1487.6924169492027,0.8044437891793936,36
175,1899-07-22,11,St Kilda,4,6,30,Fitzroy,12,12,84,Junction Oval,-54,1899,Regular,11,1899.11,FALSE,NA,NA,NA,23,4,FALSE,FALSE,1,0,1458.0401098899677,1523.2399009758697,1457.3624672414915,1523.9175436243459,0.10068984375573775,-54
176,1899-07-22,11,Geelong,5,6,36,Melbourne,2,10,22,Corio Oval,14,1899,Regular,11,1899.11,FALSE,NA,NA,NA,22,4,FALSE,FALSE,1,0,1518.1747461570592,1508.2226507106857,1520.252791806243,1506.1446050615018,0.6912265008642129,21
177,1899-07-29,12,Collingwood,5,13,43,Carlton,4,3,27,Victoria Park,16,1899,Regular,12,1899.12,FALSE,NA,NA,NA,23,3,FALSE,FALSE,1,0,1513.7674519622417,1477.7273177753632,1514.6213571365279,1476.873412601077,0.8731195877732408,49
178,1899-07-29,12,Essendon,10,7,67,Geelong,6,7,43,East Melbourne,24,1899,Regular,12,1899.12,FALSE,NA,NA,NA,21,4,FALSE,FALSE,1,0,1513.1354055796103,1520.252791806243,1516.3122416372448,1517.0759557486085,0.5279589810349911,3
179,1899-07-29,12,Fitzroy,6,5,41,Melbourne,4,9,33,Brunswick St,8,1899,Regular,12,1899.12,FALSE,NA,NA,NA,23,4,FALSE,FALSE,1,0,1523.9175436243459,1506.1446050615018,1525.56158490059,1504.5005637852576,0.7557145206174939,29
180,1899-07-29,12,Sydney,8,9,57,St Kilda,3,6,24,Lake Oval,33,1899,Regular,12,1899.12,FALSE,NA,NA,NA,23,3,TRUE,FALSE,1,0,1487.6924169492027,1457.3624672414915,1488.7315989388974,1456.3232852517967,0.845589600342535,43
181,1899-08-05,13,Carlton,6,11,47,St Kilda,1,2,8,Princes Park,39,1899,Regular,13,1899.13,FALSE,NA,NA,NA,19,3,FALSE,FALSE,1,0,1476.873412601077,1456.3232852517967,1478.3564849617487,1454.840212891125,0.7796326358586,32
182,1899-08-05,13,Fitzroy,3,7,25,Collingwood,5,7,37,Brunswick St,-12,1899,Regular,13,1899.13,FALSE,NA,NA,NA,24,4,FALSE,FALSE,1,0,1525.56158490059,1514.6213571365279,1520.8239747468742,1519.3589672902438,0.7039539604332735,22
183,1899-08-05,13,Melbourne,3,7,25,Essendon,5,8,38,M.C.G.,-13,1899,Regular,13,1899.13,FALSE,NA,NA,NA,23,4,FALSE,FALSE,1,0,1504.5005637852576,1516.3122416372448,1501.2264950831934,1519.586310339309,0.48648866301100624,-1
184,1899-08-05,13,Geelong,7,12,54,Sydney,3,9,27,Corio Oval,27,1899,Regular,13,1899.13,FALSE,NA,NA,NA,23,3,FALSE,TRUE,1,0,1517.0759557486085,1488.7315989388974,1518.1868599983015,1487.6206946892044,0.8349325037603114,41
